order_detail_id,order_id,Order_ID_Status,product_id,Product_ID_Status,quantity,Quantity_Status,discount,Discount_Status
OD000416,O00208,Valid,P071,Valid,2,Valid,0.15,Valid
OD000417,O00208,Valid,P136,Valid,2,Valid,0,Valid
OD000418,O00209,Valid,P011,Valid,3,Valid,0.15,Valid
OD000419,O00209,Valid,P117,Valid,2,Valid,0.05,Valid
OD000420,O00210,Valid,P117,Valid,1,Valid,0.05,Valid
OD000421,O00210,Valid,P012,Valid,1,Valid,0.1,Valid
OD000422,O00211,Valid,P017,Valid,4,Valid,0.1,Valid
OD000423,O00211,Valid,P122,Valid,2,Valid,0.15,Valid
OD000424,O00212,Valid,P060,Valid,4,Valid,0.15,Valid
OD000425,O00212,Valid,P081,Valid,1,Valid,0.1,Valid
OD000426,O00213,Valid,P077,Valid,3,Valid,0.25,Valid
OD000427,O00214,Valid,P059,Valid,3,Valid,0.15,Valid
OD000428,O00215,Valid,P102,Valid,1,Valid,0,Valid
OD000429,O00216,Valid,P059,Valid,1,Valid,0.25,Valid
OD000430,O00216,Valid,P011,Valid,2,Valid,0,Valid
OD000431,O00217,Valid,P001,Valid,1,Valid,0,Valid
OD000432,O00217,Valid,P111,Valid,4,Valid,0.25,Valid
OD000433,O00218,Valid,P138,Valid,4,Valid,0.15,Valid
OD000434,O00219,Valid,P005,Valid,4,Valid,0.2,Valid
OD000435,O00219,Valid,P129,Valid,4,Valid,0.25,Valid
OD000436,O00220,Valid,P079,Valid,2,Valid,0,Valid
OD000437,O00220,Valid,P014,Valid,2,Valid,0.2,Valid
OD000438,O00220,Valid,P128,Valid,2,Valid,0.05,Valid
OD000439,O00221,Valid,P030,Valid,3,Valid,0.05,Valid
OD000440,O00221,Valid,P061,Valid,1,Valid,0.15,Valid
OD000441,O00221,Valid,P100,Valid,3,Valid,0,Valid
OD000442,O00221,Valid,P144,Valid,1,Valid,0.2,Valid
OD000443,O00222,Valid,P021,Valid,3,Valid,0,Valid
OD000444,O00222,Valid,P085,Valid,2,Valid,0,Valid
OD000445,O00223,Valid,P034,Valid,3,Valid,0.2,Valid
OD000446,O00224,Valid,P044,Valid,3,Valid,0.05,Valid
OD000447,O00225,Valid,P066,Valid,2,Valid,0,Valid
OD000448,O00225,Valid,P107,Valid,3,Valid,0,Valid
OD000449,O00225,Valid,P042,Valid,1,Valid,0,Valid
OD000450,O00226,Valid,P074,Valid,3,Valid,0,Valid
OD000451,O00226,Valid,P080,Valid,1,Valid,0,Valid
OD000452,O00226,Valid,P139,Valid,4,Valid,0,Valid
OD000453,O00226,Valid,P141,Valid,4,Valid,0,Valid
OD000454,O00227,Valid,P017,Valid,4,Valid,0.25,Valid
OD000455,O00228,Valid,P070,Valid,1,Valid,0,Valid
OD000456,O00228,Valid,P046,Valid,2,Valid,0.25,Valid
OD000457,O00228,Valid,P030,Valid,4,Valid,0.25,Valid
OD000458,O00228,Valid,P116,Valid,2,Valid,0.1,Valid
OD000459,O00229,Valid,P032,Valid,3,Valid,0.15,Valid
OD000460,O00229,Valid,P124,Valid,1,Valid,0.25,Valid
OD000461,O00230,Valid,P092,Valid,4,Valid,0,Valid
OD000462,O00231,Valid,P046,Valid,2,Valid,0.25,Valid
OD000463,O00232,Valid,P140,Valid,1,Valid,0.2,Valid
OD000464,O00233,Valid,P023,Valid,1,Valid,0,Valid
OD000465,O00234,Valid,P088,Valid,1,Valid,0.15,Valid
OD000466,O00235,Valid,P137,Valid,1,Valid,0.05,Valid
OD000467,O00235,Valid,P050,Valid,4,Valid,0.1,Valid
OD000468,O00235,Valid,P123,Valid,4,Valid,0.25,Valid
OD000469,O00235,Valid,P090,Valid,2,Valid,0,Valid
OD000470,O00236,Valid,P132,Valid,1,Valid,0.15,Valid
OD000471,O00236,Valid,P104,Valid,3,Valid,0.1,Valid
OD000472,O00236,Valid,P055,Valid,4,Valid,-0.1,Invalid
OD000473,O00236,Valid,P043,Valid,3,Valid,0.2,Valid
OD000474,O00237,Valid,,Missing,4,Valid,0.2,Valid
OD000475,O00238,Valid,P127,Valid,1,Valid,0.2,Valid
OD000476,O00238,Valid,P143,Valid,1,Valid,0,Valid
OD000477,O00238,Valid,P118,Valid,1,Valid,0,Valid
OD000478,O00238,Valid,P100,Valid,2,Valid,0,Valid
OD000479,O00239,Valid,P147,Valid,1,Valid,0,Valid
OD000480,O00240,Valid,P096,Valid,3,Valid,0.25,Valid
OD000481,O00240,Valid,P087,Valid,1,Valid,0.05,Valid
OD000482,O00240,Valid,P107,Valid,4,Valid,0.1,Valid
OD000483,O00241,Valid,P035,Valid,4,Valid,0,Valid
OD000484,O00242,Valid,P134,Valid,4,Valid,0,Valid
OD000485,O00242,Valid,P144,Valid,2,Valid,0,Valid
OD000486,O00243,Valid,P127,Valid,2,Valid,0.2,Valid
OD000487,O00243,Valid,P142,Valid,4,Valid,0.05,Valid
OD000488,O00244,Valid,P009,Valid,4,Valid,0.25,Valid
OD000489,O00245,Valid,P082,Valid,2,Valid,0.25,Valid
OD000490,O00245,Valid,P063,Valid,2,Valid,0.05,Valid
OD000491,O00245,Valid,P080,Valid,1,Valid,0.25,Valid
OD000492,O00246,Valid,P015,Valid,1,Valid,0.2,Valid
OD000493,O00247,Valid,P067,Valid,4,Valid,0.1,Valid
OD000494,O00248,Valid,P072,Valid,1,Valid,0.25,Valid
OD000495,O00249,Valid,P020,Valid,1,Valid,0,Valid
OD000496,O00249,Valid,P136,Valid,2,Valid,0.05,Valid
OD000497,O00250,Valid,P077,Valid,1,Valid,0.05,Valid
OD000498,O00250,Valid,P105,Valid,1,Valid,0,Valid
OD000499,O00250,Valid,P006,Valid,3,Valid,0,Valid
OD000500,O00251,Valid,P036,Valid,1,Valid,0,Valid
OD000501,O00251,Valid,P135,Valid,1,Valid,0.25,Valid
OD000502,O00251,Valid,P026,Valid,1,Valid,0.05,Valid
OD000503,O00251,Valid,P093,Valid,1,Valid,0,Valid
OD000504,O00252,Valid,P055,Valid,4,Valid,0,Valid
OD000505,O00252,Valid,P150,Valid,1,Valid,0,Valid
OD000506,O00253,Valid,P080,Valid,4,Valid,0.25,Valid
OD000507,O00254,Valid,P139,Valid,4,Valid,0.2,Valid
OD000508,O00254,Valid,P021,Valid,2,Valid,0.15,Valid
OD000509,O00255,Valid,P140,Valid,2,Valid,0.25,Valid
OD000510,O00255,Valid,P077,Valid,1,Valid,0.05,Valid
OD000511,O00255,Valid,P142,Valid,2,Valid,0,Valid
OD000512,O00255,Valid,P026,Valid,3,Valid,0.05,Valid
OD000513,O00256,Valid,P014,Valid,1,Valid,0,Valid
OD000514,O00257,Valid,P002,Valid,1,Valid,0.1,Valid
OD000515,O00258,Valid,P121,Valid,4,Valid,0.05,Valid
OD000516,O00259,Valid,P139,Valid,1,Valid,0,Valid
OD000517,O00259,Valid,P028,Valid,2,Valid,0.15,Valid
OD000518,O00260,Valid,P064,Valid,1,Valid,0.2,Valid
OD000519,O00260,Valid,P021,Valid,2,Valid,0.2,Valid
OD000520,O00260,Valid,P086,Valid,4,Valid,0,Valid
OD000521,O00260,Valid,P044,Valid,3,Valid,0.25,Valid
OD000522,O00261,Valid,P121,Valid,1,Valid,0.2,Valid
OD000523,O00262,Valid,P033,Valid,1,Valid,0.1,Valid
OD000524,O00262,Valid,P044,Valid,1,Valid,0.2,Valid
OD000525,O00262,Valid,P131,Valid,2,Valid,0.05,Valid
OD000526,O00263,Valid,P049,Valid,2,Valid,0,Valid
OD000527,O00263,Valid,P127,Valid,1,Valid,0.1,Valid
OD000528,O00264,Valid,P100,Valid,1,Valid,0.25,Valid
OD000529,O00265,Valid,P075,Valid,1,Valid,0.1,Valid
OD000530,O00265,Valid,P089,Valid,2,Valid,0.1,Valid
OD000531,O00266,Valid,P074,Valid,1,Valid,0.15,Valid
OD000532,O00266,Valid,P069,Valid,4,Valid,0,Valid
OD000533,O00267,Valid,P108,Valid,1,Valid,0,Valid
OD000534,O00267,Valid,P066,Valid,2,Valid,0.15,Valid
OD000535,O00267,Valid,P128,Valid,1,Valid,0.2,Valid
OD000536,O00268,Valid,P033,Valid,2,Valid,0,Valid
OD000537,O00269,Valid,P149,Valid,3,Valid,0,Valid
OD000538,O00269,Valid,P031,Valid,1,Valid,0,Valid
OD000539,O00269,Valid,P064,Valid,3,Valid,0,Valid
OD000540,O00269,Valid,P034,Valid,3,Valid,0,Valid
OD000541,O00270,Valid,P102,Valid,1,Valid,0,Valid
OD000542,O00270,Valid,P035,Valid,2,Valid,0,Valid
OD000543,O00270,Valid,P056,Valid,3,Valid,0,Valid
OD000544,O00271,Valid,P029,Valid,1,Valid,0.05,Valid
OD000545,O00271,Valid,P004,Valid,1,Valid,0.1,Valid
OD000546,O00271,Valid,P106,Valid,1,Valid,0,Valid
OD000547,O00272,Valid,P032,Valid,2,Valid,0.1,Valid
OD000548,O00272,Valid,P095,Valid,3,Valid,0.15,Valid
OD000549,O00272,Valid,P084,Valid,3,Valid,0.05,Valid
OD000550,O00273,Valid,P052,Valid,1,Valid,0.1,Valid
OD000551,O00273,Valid,P038,Valid,1,Valid,0,Valid
OD000552,O00274,Valid,P063,Valid,1,Valid,0.05,Valid
OD000553,O00274,Valid,P126,Valid,1,Valid,0.1,Valid
OD000554,O00274,Valid,P071,Valid,2,Valid,0,Valid
OD000555,O00274,Valid,P112,Valid,1,Valid,0.25,Valid
OD000556,O00275,Valid,P016,Valid,1,Valid,0.1,Valid
OD000557,O00275,Valid,P118,Valid,1,Valid,0.05,Valid
OD000558,O00275,Valid,P135,Valid,1,Valid,0.05,Valid
OD000559,O00275,Valid,P075,Valid,1,Valid,0,Valid
OD000560,O00276,Valid,P004,Valid,4,Valid,0.25,Valid
OD000561,O00276,Valid,P122,Valid,2,Valid,0,Valid
OD000562,O00277,Valid,P117,Valid,1,Valid,0.2,Valid
OD000563,O00277,Valid,P090,Valid,1,Valid,0.1,Valid
OD000564,O00278,Valid,P071,Valid,4,Valid,0.1,Valid
OD000565,O00279,Valid,P070,Valid,2,Valid,0,Valid
OD000566,O00279,Valid,P042,Valid,2,Valid,0,Valid
OD000567,O00280,Valid,P061,Valid,3,Valid,0.1,Valid
OD000568,O00281,Valid,P057,Valid,2,Valid,0.2,Valid
OD000569,O00281,Valid,P142,Valid,1,Valid,0,Valid
OD000570,O00282,Valid,P095,Valid,2,Valid,0.05,Valid
OD000571,O00283,Valid,P026,Valid,4,Valid,0.05,Valid
OD000572,O00283,Valid,P070,Valid,3,Valid,0.1,Valid
OD000573,O00283,Valid,P133,Valid,1,Valid,0,Valid
OD000574,O00284,Valid,P028,Valid,1,Valid,0.05,Valid
OD000575,O00284,Valid,P062,Valid,4,Valid,0,Valid
OD000576,O00285,Valid,P143,Valid,3,Valid,0.1,Valid
OD000577,O00285,Valid,P148,Valid,2,Valid,0,Valid
OD000578,O00285,Valid,P136,Valid,1,Valid,0,Valid
OD000579,O00285,Valid,P047,Valid,1,Valid,0.25,Valid
OD000580,O00286,Valid,P142,Valid,1,Valid,0,Valid
OD000581,O00286,Valid,P108,Valid,2,Valid,0,Valid
OD000582,O00286,Valid,P146,Valid,1,Valid,0,Valid
OD000583,O00287,Valid,P079,Valid,3,Valid,0.25,Valid
OD000584,O00287,Valid,P109,Valid,1,Valid,0.15,Valid
OD000585,O00287,Valid,P065,Valid,1,Valid,0.2,Valid
OD000586,O00288,Valid,P145,Valid,1,Valid,0.1,Valid
OD000587,O00288,Valid,P092,Valid,2,Valid,0.15,Valid
OD000588,O00289,Valid,P063,Valid,1,Valid,0,Valid
OD000589,O00290,Valid,P087,Valid,2,Valid,0.05,Valid
OD000590,O00290,Valid,P092,Valid,2,Valid,0,Valid
OD000591,O00290,Valid,P121,Valid,2,Valid,0.15,Valid
OD000592,O00290,Valid,P062,Valid,1,Valid,0.2,Valid
OD000593,O00291,Valid,P027,Valid,2,Valid,0,Valid
OD000594,O00292,Valid,P106,Valid,4,Valid,0,Valid
OD000595,O00293,Valid,P120,Valid,2,Valid,0.15,Valid
OD000596,O00294,Valid,P019,Valid,2,Valid,0.2,Valid
OD000597,O00294,Valid,P027,Valid,1,Valid,0,Valid
OD000598,O00294,Valid,P141,Valid,3,Valid,0,Valid
OD000599,O00295,Valid,P095,Valid,1,Valid,0,Valid
OD000600,O00296,Valid,P003,Valid,2,Valid,0.1,Valid
OD000601,O00297,Valid,P072,Valid,3,Valid,0.15,Valid
OD000602,O00298,Valid,P054,Valid,1,Valid,0,Valid
OD000603,O00298,Valid,P024,Valid,2,Valid,0,Valid
OD000604,O00299,Valid,P065,Valid,4,Valid,0.15,Valid
OD000605,O00300,Valid,P062,Valid,2,Valid,0.2,Valid
OD000606,O00300,Valid,P012,Valid,1,Valid,0.15,Valid
OD000607,O00301,Valid,P002,Valid,4,Valid,0.1,Valid
OD000608,O00302,Valid,P056,Valid,1,Valid,0.15,Valid
OD000609,O00302,Valid,P106,Valid,2,Valid,0,Valid
OD000610,O00302,Valid,P085,Valid,2,Valid,0.05,Valid
OD000611,O00302,Valid,P026,Valid,1,Valid,0.1,Valid
OD000612,O00303,Valid,P090,Valid,2,Valid,0.2,Valid
OD000613,O00303,Valid,P092,Valid,1,Valid,0,Valid
OD000614,O00303,Valid,P116,Valid,3,Valid,0,Valid
OD000615,O00304,Valid,P147,Valid,1,Valid,0,Valid
OD000616,O00304,Valid,P006,Valid,4,Valid,0,Valid
OD000617,O00304,Valid,P071,Valid,1,Valid,0.2,Valid
OD000618,O00305,Valid,P046,Valid,1,Valid,0.25,Valid
OD000619,O00306,Valid,P051,Valid,1,Valid,0.05,Valid
OD000620,O00307,Valid,P016,Valid,1,Valid,0.15,Valid
OD000621,O00307,Valid,P116,Valid,1,Valid,0,Valid
OD000622,O00308,Valid,P053,Valid,1,Valid,0.2,Valid
OD000623,O00309,Valid,P077,Valid,4,Valid,0,Valid
OD000624,O00309,Valid,P111,Valid,2,Valid,0.1,Valid
OD000625,O00309,Valid,P040,Valid,1,Valid,0,Valid
OD000626,O00309,Valid,P017,Valid,1,Valid,0,Valid
OD000627,O00310,Valid,P045,Valid,1,Valid,0,Valid
OD000628,O00310,Valid,P108,Valid,4,Valid,0,Valid
OD000629,O00311,Valid,P019,Valid,1,Valid,0.1,Valid
OD000630,O00312,Valid,P112,Valid,1,Valid,0.2,Valid
OD000631,O00313,Valid,P043,Valid,3,Valid,0.15,Valid
OD000632,O00313,Valid,P069,Valid,2,Valid,0.15,Valid
OD000633,O00313,Valid,P134,Valid,1,Valid,0.1,Valid
OD000634,O00313,Valid,P143,Valid,1,Valid,0.25,Valid
OD000635,O00314,Valid,P137,Valid,1,Valid,0.1,Valid
OD000636,O00314,Valid,P146,Valid,2,Valid,0,Valid
OD000637,O00315,Valid,P114,Valid,1,Valid,0.05,Valid
OD000638,O00315,Valid,P072,Valid,2,Valid,0,Valid
OD000639,O00316,Valid,P006,Valid,1,Valid,0.1,Valid
OD000640,O00316,Valid,P051,Valid,4,Valid,0.15,Valid
OD000641,O00316,Valid,P104,Valid,2,Valid,0,Valid
OD000642,O00317,Valid,P149,Valid,1,Valid,0.2,Valid
OD000643,O00317,Valid,P030,Valid,3,Valid,0.15,Valid
OD000644,O00317,Valid,P033,Valid,4,Valid,0,Valid
OD000645,O00317,Valid,P014,Valid,2,Valid,0.1,Valid
OD000646,O00318,Valid,P149,Valid,1,Valid,0.15,Valid
OD000647,O00318,Valid,P035,Valid,1,Valid,0.15,Valid
OD000648,O00319,Valid,P033,Valid,1,Valid,0,Valid
OD000649,O00320,Valid,P140,Valid,1,Valid,0.15,Valid
OD000650,O00320,Valid,P019,Valid,2,Valid,0,Valid
OD000651,O00321,Valid,P135,Valid,2,Valid,0,Valid
OD000652,O00322,Valid,P067,Valid,1,Valid,0.15,Valid
OD000653,O00323,Valid,P046,Valid,1,Valid,0.1,Valid
OD000654,O00324,Valid,P053,Valid,4,Valid,0.25,Valid
OD000655,O00324,Valid,P036,Valid,1,Valid,0.2,Valid
OD000656,O00325,Valid,P023,Valid,2,Valid,0.1,Valid
OD000657,O00325,Valid,P133,Valid,1,Valid,0.1,Valid
OD000658,O00325,Valid,P038,Valid,3,Valid,0.2,Valid
OD000659,O00326,Valid,P021,Valid,2,Valid,0,Valid
OD000660,O00326,Valid,P083,Valid,3,Valid,0.05,Valid
OD000661,O00327,Valid,P087,Valid,4,Valid,0,Valid
OD000662,O00327,Valid,P008,Valid,4,Valid,0.2,Valid
OD000663,O00327,Valid,P009,Valid,3,Valid,0,Valid
OD000664,O00327,Valid,P003,Valid,4,Valid,0.25,Valid
OD000665,O00328,Valid,P008,Valid,1,Valid,0.25,Valid
OD000666,O00328,Valid,P022,Valid,3,Valid,0.25,Valid
OD000667,O00328,Valid,P083,Valid,3,Valid,0.15,Valid
OD000668,O00329,Valid,P022,Valid,3,Valid,0,Valid
OD000669,O00330,Valid,P026,Valid,4,Valid,0.15,Valid
OD000670,O00330,Valid,P113,Valid,3,Valid,0.05,Valid
OD000671,O00331,Valid,P007,Valid,3,Valid,0,Valid
OD000672,O00332,Valid,P081,Valid,2,Valid,0.2,Valid
OD000673,O00333,Valid,P130,Valid,3,Valid,0.05,Valid
OD000674,O00334,Valid,P075,Valid,2,Valid,0.25,Valid
OD000675,O00334,Valid,P067,Valid,1,Valid,0.15,Valid
OD000676,O00334,Valid,P041,Valid,3,Valid,0.15,Valid
OD000677,O00334,Valid,P022,Valid,2,Valid,0.1,Valid
OD000678,O00335,Valid,P126,Valid,2,Valid,0.25,Valid
OD000679,O00336,Valid,P039,Valid,1,Valid,0.25,Valid
OD000680,O00337,Valid,P074,Valid,2,Valid,0.1,Valid
OD000681,O00337,Valid,P129,Valid,1,Valid,0.15,Valid
OD000682,O00337,Valid,P011,Valid,2,Valid,0.1,Valid
OD000683,O00337,Valid,P081,Valid,1,Valid,0,Valid
OD000684,O00338,Valid,P013,Valid,3,Valid,0.05,Valid
OD000685,O00338,Valid,P001,Valid,1,Valid,0.1,Valid
OD000686,O00339,Valid,P088,Valid,1,Valid,0.05,Valid
OD000687,O00340,Valid,P133,Valid,1,Valid,0.1,Valid
OD000688,O00340,Valid,P071,Valid,2,Valid,0.15,Valid
OD000689,O00340,Valid,P136,Valid,1,Valid,0,Valid
OD000690,O00341,Valid,P039,Valid,2,Valid,0,Valid
OD000691,O00341,Valid,P069,Valid,1,Valid,0.05,Valid
OD000692,O00342,Valid,P013,Valid,4,Valid,0,Valid
OD000693,O00342,Valid,P094,Valid,4,Valid,0.15,Valid
OD000694,O00342,Valid,P080,Valid,2,Valid,0.2,Valid
OD000695,O00343,Valid,P142,Valid,3,Valid,0,Valid
OD000696,O00344,Valid,P121,Valid,1,Valid,0,Valid
OD000697,O00344,Valid,P014,Valid,2,Valid,0.15,Valid
OD000698,O00344,Valid,P105,Valid,4,Valid,0.15,Valid
OD000699,O00345,Valid,P118,Valid,4,Valid,0,Valid
OD000700,O00345,Valid,P091,Valid,4,Valid,0.15,Valid
OD000701,O00346,Valid,P135,Valid,1,Valid,0.05,Valid
OD000702,O00346,Valid,P048,Valid,4,Valid,0,Valid
OD000703,O00346,Valid,P033,Valid,1,Valid,0.25,Valid
OD000704,O00346,Valid,P017,Valid,2,Valid,0.05,Valid
OD000705,O00347,Valid,P136,Valid,1,Valid,0.2,Valid
OD000706,O00347,Valid,P032,Valid,3,Valid,0.05,Valid
OD000707,O00347,Valid,P143,Valid,4,Valid,0.2,Valid
OD000708,O00347,Valid,P002,Valid,1,Valid,0.15,Valid
OD000709,O00348,Valid,P128,Valid,2,Valid,0,Valid
OD000710,O00348,Valid,P064,Valid,2,Valid,0.2,Valid
OD000711,O00349,Valid,P049,Valid,1,Valid,0,Valid
OD000712,O00349,Valid,P136,Valid,1,Valid,0.2,Valid
OD000713,O00349,Valid,P017,Valid,1,Valid,0,Valid
OD000714,O00349,Valid,P103,Valid,3,Valid,0.1,Valid
OD000715,O00350,Valid,P076,Valid,2,Valid,0.15,Valid
OD000716,O00350,Valid,P044,Valid,3,Valid,0.2,Valid
OD000717,O00351,Valid,P079,Valid,1,Valid,0,Valid
OD000718,O00351,Valid,P105,Valid,1,Valid,0.1,Valid
OD000719,O00351,Valid,P077,Valid,4,Valid,0.2,Valid
OD000720,O00352,Valid,P095,Valid,3,Valid,0.2,Valid
OD000721,O00353,Valid,P136,Valid,1,Valid,0.25,Valid
OD000722,O00353,Valid,P111,Valid,1,Valid,0,Valid
OD000723,O00353,Valid,P055,Valid,2,Valid,0.25,Valid
OD000724,O00353,Valid,P027,Valid,1,Valid,0.25,Valid
OD000725,O00354,Valid,P075,Valid,1,Valid,0.05,Valid
OD000726,O00354,Valid,P100,Valid,4,Valid,0.05,Valid
OD000727,O00355,Valid,P075,Valid,4,Valid,0,Valid
OD000728,O00355,Valid,P011,Valid,3,Valid,0.2,Valid
OD000729,O00355,Valid,P048,Valid,1,Valid,0.05,Valid
OD000730,O00355,Valid,P104,Valid,2,Valid,0.2,Valid
OD000731,O00356,Valid,P076,Valid,1,Valid,0.25,Valid
OD000732,O00357,Valid,P006,Valid,2,Valid,0.05,Valid
OD000733,O00357,Valid,P022,Valid,2,Valid,0.25,Valid
OD000734,O00357,Valid,P121,Valid,1,Valid,0.25,Valid
OD000735,O00358,Valid,P132,Valid,2,Valid,0.25,Valid
OD000736,O00359,Valid,P130,Valid,4,Valid,0,Valid
OD000737,O00359,Valid,P006,Valid,3,Valid,0,Valid
OD000738,O00360,Valid,P062,Valid,2,Valid,0.2,Valid
OD000739,O00361,Valid,P133,Valid,4,Valid,0.05,Valid
OD000740,O00361,Valid,P046,Valid,1,Valid,0.2,Valid
OD000741,O00362,Valid,P120,Valid,2,Valid,0.25,Valid
OD000742,O00363,Valid,P016,Valid,1,Valid,0.2,Valid
OD000743,O00363,Valid,P088,Valid,3,Valid,0,Valid
OD000744,O00363,Valid,P010,Valid,4,Valid,0.05,Valid
OD000745,O00364,Valid,P053,Valid,1,Valid,0,Valid
OD000746,O00365,Valid,P091,Valid,2,Valid,0.05,Valid
OD000747,O00365,Valid,P050,Valid,3,Valid,0,Valid
OD000748,O00365,Valid,P135,Valid,2,Valid,0.2,Valid
OD000749,O00365,Valid,P066,Valid,1,Valid,0.25,Valid
OD000750,O00366,Valid,P027,Valid,1,Valid,0,Valid
OD000751,O00367,Valid,P117,Valid,3,Valid,0.25,Valid
OD000752,O00367,Valid,P135,Valid,1,Valid,0.15,Valid
OD000753,O00367,Valid,P120,Valid,1,Valid,0.15,Valid
OD000754,O00368,Valid,P062,Valid,2,Valid,0,Valid
OD000755,O00369,Valid,P051,Valid,1,Valid,0.1,Valid
OD000756,O00369,Valid,P127,Valid,3,Valid,0.05,Valid
OD000757,O00369,Valid,P056,Valid,1,Valid,0,Valid
OD000758,O00370,Valid,P009,Valid,1,Valid,0.25,Valid
OD000759,O00370,Valid,P020,Valid,2,Valid,0.25,Valid
OD000760,O00371,Valid,P128,Valid,2,Valid,0,Valid
OD000761,O00371,Valid,P084,Valid,2,Valid,0.15,Valid
OD000762,O00372,Valid,P105,Valid,1,Valid,0,Valid
OD000763,O00372,Valid,P142,Valid,1,Valid,0.25,Valid
OD000764,O00372,Valid,P135,Valid,1,Valid,0.25,Valid
OD000765,O00372,Valid,P003,Valid,1,Valid,0.15,Valid
OD000766,O00373,Valid,P086,Valid,4,Valid,0.1,Valid
OD000767,O00374,Valid,P141,Valid,1,Valid,0.25,Valid
OD000768,O00375,Valid,P135,Valid,1,Valid,0.2,Valid
OD000769,O00375,Valid,P004,Valid,2,Valid,0.05,Valid
OD000770,O00376,Valid,P128,Valid,3,Valid,0.05,Valid
OD000771,O00376,Valid,P068,Valid,4,Valid,0.15,Valid
OD000772,O00377,Valid,P107,Valid,1,Valid,0.15,Valid
OD000773,O00378,Valid,P055,Valid,2,Valid,0.25,Valid
OD000774,O00378,Valid,P101,Valid,1,Valid,0,Valid
OD000775,O00378,Valid,P095,Valid,1,Valid,0,Valid
OD000776,O00379,Valid,P019,Valid,4,Valid,0,Valid
OD000777,O00380,Valid,P135,Valid,2,Valid,0.05,Valid
OD000778,O00380,Valid,P148,Valid,1,Valid,0,Valid
OD000779,O00380,Valid,P074,Valid,2,Valid,0.15,Valid
OD000780,O00380,Valid,P028,Valid,2,Valid,0.05,Valid
OD000781,O00381,Valid,P007,Valid,1,Valid,0.25,Valid
OD000782,O00381,Valid,P036,Valid,3,Valid,0,Valid
OD000783,O00381,Valid,P105,Valid,1,Valid,0.15,Valid
OD000784,O00381,Valid,P050,Valid,2,Valid,0.15,Valid
OD000785,O00382,Valid,P019,Valid,1,Valid,0.1,Valid
OD000786,O00383,Valid,P086,Valid,1,Valid,0.1,Valid
OD000787,O00384,Valid,P024,Valid,1,Valid,0,Valid
OD000788,O00385,Valid,P076,Valid,2,Valid,0.1,Valid
OD000789,O00385,Valid,P034,Valid,3,Valid,0,Valid
OD000790,O00385,Valid,P134,Valid,4,Valid,0.05,Valid
OD000791,O00386,Valid,P006,Valid,2,Valid,0.1,Valid
OD000792,O00386,Valid,P087,Valid,2,Valid,0.1,Valid
OD000793,O00386,Valid,P061,Valid,4,Valid,0.2,Valid
OD000794,O00387,Valid,P133,Valid,3,Valid,0,Valid
OD000795,O00388,Valid,P033,Valid,2,Valid,0.25,Valid
OD000796,O00389,Valid,P005,Valid,2,Valid,0,Valid
OD000797,O00389,Valid,P011,Valid,1,Valid,0.1,Valid
OD000798,O00389,Valid,P050,Valid,2,Valid,0.15,Valid
OD000799,O00389,Valid,P015,Valid,1,Valid,0.25,Valid
OD000800,O00390,Valid,P007,Valid,1,Valid,0.05,Valid
OD000801,O00390,Valid,P099,Valid,3,Valid,0,Valid
OD000802,O00390,Valid,P040,Valid,1,Valid,0,Valid
OD000803,O00390,Valid,P117,Valid,4,Valid,0,Valid
OD000804,O00391,Valid,P088,Valid,1,Valid,0,Valid
OD000805,O00392,Valid,P111,Valid,2,Valid,0.15,Valid
OD000806,O00392,Valid,P131,Valid,1,Valid,0.1,Valid
OD000807,O00392,Valid,P141,Valid,3,Valid,0.25,Valid
OD000808,O00392,Valid,P047,Valid,2,Valid,0.1,Valid
OD000809,O00393,Valid,P144,Valid,4,Valid,0.05,Valid
OD000810,O00393,Valid,P037,Valid,1,Valid,0.2,Valid
OD000811,O00393,Valid,P054,Valid,1,Valid,0,Valid
OD000812,O00393,Valid,P135,Valid,1,Valid,0.05,Valid
OD000813,O00394,Valid,P002,Valid,2,Valid,0.25,Valid
OD000814,O00394,Valid,P136,Valid,1,Valid,0.05,Valid
OD000815,O00395,Valid,P061,Valid,2,Valid,,Missing
OD000816,O00396,Valid,P141,Valid,2,Valid,0,Valid
OD000817,O00396,Valid,P136,Valid,1,Valid,0,Valid
OD000818,O00396,Valid,P035,Valid,3,Valid,0.05,Valid
OD000819,O00397,Valid,P032,Valid,1,Valid,0.2,Valid
OD000820,O00397,Valid,P014,Valid,1,Valid,0.1,Valid
OD000821,O00398,Valid,P005,Valid,1,Valid,0.15,Valid
OD000822,O00398,Valid,P013,Valid,2,Valid,0.2,Valid
OD000823,O00398,Valid,P130,Valid,1,Valid,0.25,Valid
OD000824,O00399,Valid,P074,Valid,2,Valid,0,Valid
OD000825,O00400,Valid,P116,Valid,1,Valid,0.15,Valid
OD000826,O00401,Valid,P043,Valid,4,Valid,0.15,Valid
OD000827,O00401,Valid,P104,Valid,2,Valid,0.25,Valid
OD000828,O00401,Valid,P147,Valid,2,Valid,0.25,Valid
OD000829,O00401,Valid,P108,Valid,4,Valid,0.2,Valid
OD000830,O00402,Valid,P142,Valid,3,Valid,0.15,Valid
OD000831,O00403,Valid,P117,Valid,1,Valid,0.15,Valid
OD000832,O00403,Valid,P023,Valid,4,Valid,0.05,Valid
OD000833,O00403,Valid,P134,Valid,2,Valid,0.1,Valid
